,date,compound,concentration
584,2011-04-20,Rb,1.01116430103488
585,2011-04-21,Rb,2.24420299171544
586,2011-04-22,Rb,0.776161871167386
587,2011-04-23,Rb,1.15329721221082
588,2011-04-24,Rb,1.44484779193648
589,2011-04-25,Rb,1.74762855523856
590,2011-04-26,Rb,1.21311149617031
591,2011-04-27,Rb,2.05428269655622
592,2011-03-22,Sr,6.14703632395488
593,2011-03-23,Sr,2.2493631402052
594,2011-03-24,Sr,4.0176365414965
595,2011-03-25,Sr,2.69677480128479
596,2011-03-26,Sr,1.69182474833067
597,2011-03-27,Sr,1.17685620934176
598,2011-03-28,Sr,4.79193625530333
599,2011-03-29,Sr,3.32783639334246
600,2011-03-30,Sr,3.15194683933267
601,2011-03-31,Sr,4.00787182038601
602,2011-04-01,Sr,2.58527243166308
603,2011-04-02,Sr,2.26653274942563
604,2011-04-03,Sr,2.65796388518932
605,2011-04-04,Sr,2.41081711672058
606,2011-04-05,Sr,2.28798044622677
607,2011-04-06,Sr,2.35820848630977
608,2011-04-07,Sr,2.66637937480772
609,2011-04-08,Sr,3.67198471891213
610,2011-04-09,Sr,7.3982494744642
611,2011-04-10,Sr,6.25788452286905
612,2011-04-11,Sr,4.23434529352078
613,2011-04-12,Sr,3.46595935625675
614,2011-04-13,Sr,3.59867521033287
615,2011-04-14,Sr,2.73404627665863
616,2011-04-15,Sr,3.6769119758296
617,2011-04-16,Sr,3.71372740945044
618,2011-04-17,Sr,3.71018877502253
619,2011-04-18,Sr,3.36035425182436
620,2011-04-19,Sr,1.05436442929725
621,2011-04-20,Sr,2.30061241650142
622,2011-04-21,Sr,5.31310237942098
623,2011-04-22,Sr,2.19682813638037
624,2011-04-23,Sr,1.75996979078572
625,2011-04-24,Sr,1.43659273240832
626,2011-04-25,Sr,2.59595842033176
627,2011-04-26,Sr,4.11792354024782
628,2011-04-27,Sr,3.99361088336695
629,2011-03-22,Y,0.476995961858713
630,2011-03-23,Y,0.364208945450054
631,2011-03-24,Y,0.0
632,2011-03-25,Y,0.0
633,2011-03-26,Y,0.0
634,2011-03-27,Y,0.0
635,2011-03-28,Y,0.0
636,2011-03-29,Y,0.0
637,2011-03-30,Y,0.0
638,2011-03-31,Y,0.0882661942227639
639,2011-04-01,Y,0.0
640,2011-04-02,Y,0.0
641,2011-04-03,Y,0.0515548580512982
642,2011-04-04,Y,0.0
643,2011-04-05,Y,0.0768555554554602
644,2011-04-06,Y,0.33695524422756
645,2011-04-07,Y,0.271418155689832
646,2011-04-08,Y,0.329236635510614
647,2011-04-09,Y,0.549062279781937
648,2011-04-10,Y,0.506097196434224
649,2011-04-11,Y,0.426890505496734
650,2011-04-12,Y,0.0732606058945144
651,2011-04-13,Y,0.0626103581936313
652,2011-04-14,Y,0.0
653,2011-04-15,Y,0.00335788244309595
654,2011-04-16,Y,0.00975005954962034
655,2011-04-17,Y,0.0
656,2011-04-18,Y,0.404360678128514
657,2011-04-19,Y,0.0
658,2011-04-20,Y,0.067470382351756
659,2011-04-21,Y,0.49073279964034
660,2011-04-22,Y,0.089990335498132
661,2011-04-23,Y,0.104483406731161
662,2011-04-24,Y,0.0598599876197943
663,2011-04-25,Y,0.0993327053627068
664,2011-04-26,Y,0.355730409104973
665,2011-04-27,Y,0.25015623976604
666,2011-03-22,Zr,3.15164601775772
667,2011-03-23,Zr,3.02166331970679
668,2011-03-24,Zr,0.0
669,2011-03-25,Zr,0.0
670,2011-03-26,Zr,0.0
671,2011-03-27,Zr,0.0
672,2011-03-28,Zr,0.0
673,2011-03-29,Zr,0.0
674,2011-03-30,Zr,0.0
675,2011-03-31,Zr,12.3154966104171
676,2011-04-01,Zr,10.1967448278928
677,2011-04-02,Zr,9.67820812065969
678,2011-04-03,Zr,11.5826670908588
679,2011-04-04,Zr,9.51569857524218
680,2011-04-05,Zr,11.0600900523302
681,2011-04-06,Zr,1.77049534846544
682,2011-04-07,Zr,0.931046226027773
683,2011-04-08,Zr,1.50932774498345
684,2011-04-09,Zr,3.23701841347363
685,2011-04-10,Zr,4.0410698626338
686,2011-04-11,Zr,1.59374786689258
687,2011-04-12,Zr,1.88672448252911
688,2011-04-13,Zr,2.04482874186769
689,2011-04-14,Zr,1.52585352587053
690,2011-04-15,Zr,0.669235564858866
691,2011-04-16,Zr,1.32676676503504
692,2011-04-17,Zr,1.14832707096979
693,2011-04-18,Zr,1.18295302399721
694,2011-04-19,Zr,0.455764430713987
695,2011-04-20,Zr,2.59188738150269
696,2011-04-21,Zr,18.5236782062365
697,2011-04-22,Zr,15.3995341195658
698,2011-04-23,Zr,15.8371191970087
699,2011-04-24,Zr,14.6502680185298
700,2011-04-25,Zr,15.4425158772933
701,2011-04-26,Zr,17.0313486885901
702,2011-04-27,Zr,16.0058730426881
703,2011-03-22,Nb,0.44434086502214
704,2011-03-23,Nb,0.279128873042639
705,2011-03-24,Nb,0.549903080343238
706,2011-03-25,Nb,0.436152732112644
707,2011-03-26,Nb,0.301754819548706
708,2011-03-27,Nb,0.278816200834445
709,2011-03-28,Nb,0.595823965611637
710,2011-03-29,Nb,0.412884181642414
711,2011-03-30,Nb,0.479245640798748
712,2011-03-31,Nb,0.713996442107796
713,2011-04-01,Nb,0.454862775747834
714,2011-04-02,Nb,0.4167327150183
715,2011-04-03,Nb,0.527745077513848
716,2011-04-04,Nb,0.496586858312267
717,2011-04-05,Nb,0.674554548441591
718,2011-04-06,Nb,0.180574929856498
719,2011-04-07,Nb,0.144839038852734
720,2011-04-08,Nb,0.312705625290856
721,2011-04-09,Nb,0.773638507979827
722,2011-04-10,Nb,0.644257055614593
723,2011-04-11,Nb,0.39135747923562
724,2011-04-12,Nb,0.440347852387398
725,2011-04-13,Nb,0.344035104663445
726,2011-04-14,Nb,0.232522395613497
727,2011-04-15,Nb,0.31044826541845
728,2011-04-16,Nb,0.41801542933585
729,2011-04-17,Nb,0.360841181175444
730,2011-04-18,Nb,0.408646526125873
731,2011-04-19,Nb,0.089592157799732
732,2011-04-20,Nb,0.326531991908986
733,2011-04-21,Nb,0.825803004185411
734,2011-04-22,Nb,0.36115255899191
735,2011-04-23,Nb,0.411150260134901
736,2011-04-24,Nb,0.28782719382147
737,2011-04-25,Nb,0.418401681441646
738,2011-04-26,Nb,0.538727790413781
739,2011-04-27,Nb,0.543105570578264
740,2011-03-22,Mo,2.53987646636931
741,2011-03-23,Mo,5.2780476042206
742,2011-03-24,Mo,0.267623249622354
743,2011-03-25,Mo,0.0
744,2011-03-26,Mo,0.306834639503229
745,2011-03-27,Mo,0.0
746,2011-03-28,Mo,1.92183646160884
747,2011-03-29,Mo,1.1473287163631
748,2011-03-30,Mo,3.44258383278858
749,2011-03-31,Mo,2.14371957898315
750,2011-04-01,Mo,1.11025614741389
751,2011-04-02,Mo,0.561561099821769
752,2011-04-03,Mo,1.91753639810593
753,2011-04-04,Mo,0.0
754,2011-04-05,Mo,3.0551614024324
755,2011-04-06,Mo,3.58461078623171
756,2011-04-07,Mo,1.24464933251868
757,2011-04-08,Mo,2.17983297264295
758,2011-04-09,Mo,2.55021444617257
759,2011-04-10,Mo,2.50102760577179
760,2011-04-11,Mo,3.10704212424271
761,2011-04-12,Mo,0.44472473150366
762,2011-04-13,Mo,1.60150139643992
763,2011-04-14,Mo,1.059492392661
764,2011-04-15,Mo,1.1420171894612
765,2011-04-16,Mo,0.268775832940392
766,2011-04-17,Mo,0.350983246523432
767,2011-04-18,Mo,1.82835128907452
768,2011-04-19,Mo,0.0
769,2011-04-20,Mo,1.55849774794187
770,2011-04-21,Mo,2.61981675701929
771,2011-04-22,Mo,0.0
772,2011-04-23,Mo,1.24487746610137
773,2011-04-24,Mo,0.0
774,2011-04-25,Mo,0.0
775,2011-04-26,Mo,2.91840537710776
776,2011-04-27,Mo,0.633477359777697
777,2011-03-22,Cd,0.659715997852945
778,2011-03-23,Cd,0.311162194755929
779,2011-03-24,Cd,0.390331493615546
780,2011-03-25,Cd,0.159711148211924
781,2011-03-26,Cd,0.403055518642386
782,2011-03-27,Cd,0.315596675059567
783,2011-03-28,Cd,0.773503912847601
784,2011-03-29,Cd,1.10888343307197
785,2011-03-30,Cd,0.557559336218516
786,2011-03-31,Cd,0.727968243490368
787,2011-04-01,Cd,0.639307730739516
788,2011-04-02,Cd,0.501527696174257
789,2011-04-03,Cd,0.506498555454986
790,2011-04-04,Cd,0.260353161353829
791,2011-04-05,Cd,0.303104527176668
792,2011-04-06,Cd,0.123560184722691
793,2011-04-07,Cd,0.0877308761457613
794,2011-04-08,Cd,0.326135581282155
795,2011-04-09,Cd,0.441089638977895
796,2011-04-10,Cd,0.649651251455001
797,2011-04-11,Cd,0.423709645012256
798,2011-04-12,Cd,0.355139331783509
799,2011-04-13,Cd,1.10916408737889
800,2011-04-14,Cd,0.491350038364546
801,2011-04-15,Cd,1.13045332760932
802,2011-04-16,Cd,0.888305827996719
803,2011-04-17,Cd,0.883368360521138
804,2011-04-18,Cd,0.149040694185779
805,2011-04-19,Cd,0.153757031497224
806,2011-04-20,Cd,0.195020877587349
807,2011-04-21,Cd,0.307782542177576
808,2011-04-22,Cd,0.444377392814069
809,2011-04-23,Cd,0.28806301813678
810,2011-04-24,Cd,0.401018929001465
811,2011-04-25,Cd,0.360790070103754
812,2011-04-26,Cd,0.159723472333493
813,2011-04-27,Cd,0.477126862490094
814,2011-03-22,Sn,1.27772972561695
815,2011-03-23,Sn,0.837239413636664
816,2011-03-24,Sn,1.58191841701825
817,2011-03-25,Sn,0.764160454290153
818,2011-03-26,Sn,1.23589303860058
819,2011-03-27,Sn,1.15074384849777
820,2011-03-28,Sn,2.40027747152831
821,2011-03-29,Sn,3.01839534773733
822,2011-03-30,Sn,1.95481346157001
823,2011-03-31,Sn,2.6753118903263
824,2011-04-01,Sn,2.43008495455994
825,2011-04-02,Sn,1.72041750630911
826,2011-04-03,Sn,1.17974877708907
827,2011-04-04,Sn,0.810021483510148
828,2011-04-05,Sn,1.49001755956431
829,2011-04-06,Sn,0.986137070439352
830,2011-04-07,Sn,0.574380770371153
831,2011-04-08,Sn,0.962205236958653
832,2011-04-09,Sn,1.42031105061428
833,2011-04-10,Sn,2.32280206479449
834,2011-04-11,Sn,1.24152881645873
835,2011-04-12,Sn,0.999038451152146
836,2011-04-13,Sn,2.16849647637708
837,2011-04-14,Sn,1.65048982182202
838,2011-04-15,Sn,3.88263476808049
839,2011-04-16,Sn,2.49606743569023
840,2011-04-17,Sn,2.43678364816319
841,2011-04-18,Sn,0.534670189133851
842,2011-04-19,Sn,0.51002742187705
843,2011-04-20,Sn,0.89917927841771
844,2011-04-21,Sn,1.55762979144672
845,2011-04-22,Sn,2.08476337902938
846,2011-04-23,Sn,0.866541884695873
847,2011-04-24,Sn,1.2886468279659
848,2011-04-25,Sn,1.58454327029139
849,2011-04-26,Sn,0.987748025891874
850,2011-04-27,Sn,1.50320791817726
851,2011-03-22,Sb,1.13238233120224
852,2011-03-23,Sb,0.952620346002792
853,2011-03-24,Sb,1.84253643944627
854,2011-03-25,Sb,0.746565657911531
855,2011-03-26,Sb,1.32248240967072
856,2011-03-27,Sb,1.20032751959508
857,2011-03-28,Sb,2.41915969282999
858,2011-03-29,Sb,2.80665737541357
859,2011-03-30,Sb,2.00581503453687
860,2011-03-31,Sb,2.58191908451182
861,2011-04-01,Sb,2.75293290744976
862,2011-04-02,Sb,1.23048444527434
863,2011-04-03,Sb,0.931962401148922
864,2011-04-04,Sb,0.617850310817086
865,2011-04-05,Sb,1.4899211372396
866,2011-04-06,Sb,0.617481682931231
867,2011-04-07,Sb,0.549032782521633
868,2011-04-08,Sb,0.917410993690817
869,2011-04-09,Sb,1.50587667589704
870,2011-04-10,Sb,2.68740095841403
871,2011-04-11,Sb,1.45885928273136
872,2011-04-12,Sb,1.5087124589441
873,2011-04-13,Sb,2.11178483895944
874,2011-04-14,Sb,2.33344673388288
875,2011-04-15,Sb,3.00992687748974
876,2011-04-16,Sb,2.45348001559459
877,2011-04-17,Sb,2.02481328442311
878,2011-04-18,Sb,0.388465441346412
879,2011-04-19,Sb,0.871516515172345
880,2011-04-20,Sb,1.38422345864629
881,2011-04-21,Sb,1.68583690809817
882,2011-04-22,Sb,6.86127628632418
883,2011-04-23,Sb,0.880773770652808
884,2011-04-24,Sb,1.52700006695639
885,2011-04-25,Sb,1.35678796943577
886,2011-04-26,Sb,0.667968183273127
887,2011-04-27,Sb,1.27259124682606
888,2011-03-22,Cs,0.339479841808089
889,2011-03-23,Cs,0.138546918198081
890,2011-03-24,Cs,0.238512348176235
891,2011-03-25,Cs,0.160064102075168
892,2011-03-26,Cs,0.144352035247989
893,2011-03-27,Cs,0.132164782891527
894,2011-03-28,Cs,0.380509536974653
895,2011-03-29,Cs,0.431095840575609
896,2011-03-30,Cs,0.415068073675861
897,2011-03-31,Cs,0.482239155865425
898,2011-04-01,Cs,0.373490814233816
899,2011-04-02,Cs,0.258882912728194
900,2011-04-03,Cs,0.243562000789908
901,2011-04-04,Cs,0.168589576612499
902,2011-04-05,Cs,0.120616162906861
903,2011-04-06,Cs,0.0618329131737149
904,2011-04-07,Cs,0.0521621117936615
905,2011-04-08,Cs,0.164503904755279
906,2011-04-09,Cs,0.418512128312609
907,2011-04-10,Cs,0.481571048257452
908,2011-04-11,Cs,0.252334417431959
909,2011-04-12,Cs,0.21189264015285
910,2011-04-13,Cs,0.483397136148246
911,2011-04-14,Cs,0.189321637920006
912,2011-04-15,Cs,0.411377330401495
913,2011-04-16,Cs,0.328126440033955
914,2011-04-17,Cs,0.311436710395337
915,2011-04-18,Cs,0.171741340055294
916,2011-04-19,Cs,0.0375287109442282
917,2011-04-20,Cs,0.093712967459932
918,2011-04-21,Cs,0.23102598348713
919,2011-04-22,Cs,0.0853247355838887
920,2011-04-23,Cs,0.159836692569208
921,2011-04-24,Cs,0.252726195514177
922,2011-04-25,Cs,0.259978458989229
923,2011-04-26,Cs,0.128973833267537
924,2011-04-27,Cs,0.282855758520131
925,2011-03-22,Ba,13.9525868962692
926,2011-03-23,Ba,8.97411507822253
927,2011-03-24,Ba,12.8883186920773
928,2011-03-25,Ba,8.26207545140637
929,2011-03-26,Ba,6.95528222827286
930,2011-03-27,Ba,6.98859101855503
931,2011-03-28,Ba,19.3932151914144
932,2011-03-29,Ba,11.153547559678
933,2011-03-30,Ba,11.8822767518591
934,2011-03-31,Ba,13.8359211032689
935,2011-04-01,Ba,9.29307431068423
936,2011-04-02,Ba,5.35575729884315
937,2011-04-03,Ba,6.62758374989984
938,2011-04-04,Ba,5.03631695095634
939,2011-04-05,Ba,7.93771785879047
940,2011-04-06,Ba,8.92115868149242
941,2011-04-07,Ba,5.31268178680629
942,2011-04-08,Ba,8.83359829536475
943,2011-04-09,Ba,17.6154175424073
944,2011-04-10,Ba,19.8764261901623
945,2011-04-11,Ba,12.2307649833053
946,2011-04-12,Ba,11.4223196681442
947,2011-04-13,Ba,23.4770207953988
948,2011-04-14,Ba,8.72505205359415
949,2011-04-15,Ba,10.2942656880565
950,2011-04-16,Ba,9.9221423216017
951,2011-04-17,Ba,9.08897696099539
952,2011-04-18,Ba,8.84411703998723
953,2011-04-19,Ba,4.20298715944276
954,2011-04-20,Ba,8.19768314200596
955,2011-04-21,Ba,15.3123918546226
956,2011-04-22,Ba,4.91739722549085
957,2011-04-23,Ba,6.04964294738609
958,2011-04-24,Ba,7.79399512855824
959,2011-04-25,Ba,8.48111453553567
960,2011-04-26,Ba,9.52480141437158
961,2011-04-27,Ba,10.6969971239048
962,2011-03-22,La,0.767385329873454
963,2011-03-23,La,0.333742256081783
964,2011-03-24,La,0.629277232696689
965,2011-03-25,La,0.282884824325978
966,2011-03-26,La,0.263818940447602
967,2011-03-27,La,0.139026537998592
968,2011-03-28,La,0.684222974198977
969,2011-03-29,La,0.372315681061948
970,2011-03-30,La,0.414240819021031
971,2011-03-31,La,0.593475833644487
972,2011-04-01,La,0.366482312197214
973,2011-04-02,La,0.275649667131296
974,2011-04-03,La,0.36525965804485
975,2011-04-04,La,0.240424599627631
976,2011-04-05,La,0.289449227089949
977,2011-04-06,La,0.243681994344373
978,2011-04-07,La,0.231161461135763
979,2011-04-08,La,0.49443662330804
980,2011-04-09,La,0.932706045624582
981,2011-04-10,La,0.942416691994255
982,2011-04-11,La,0.538441181484716
983,2011-04-12,La,0.528460546233438
984,2011-04-13,La,0.573162930281484
985,2011-04-14,La,0.33465782233568
986,2011-04-15,La,0.475991349048663
987,2011-04-16,La,0.583081111208446
988,2011-04-17,La,0.577573634855548
989,2011-04-18,La,0.501185541225263
990,2011-04-19,La,0.145764652811352
991,2011-04-20,La,0.333027466747406
992,2011-04-21,La,0.704014896110119
993,2011-04-22,La,0.249601959405617
994,2011-04-23,La,0.320479199169856
995,2011-04-24,La,0.246744849724706
996,2011-04-25,La,0.458273231109976
997,2011-04-26,La,0.472279670629418
998,2011-04-27,La,0.661857353373072
999,2011-03-22,Ce,1.4687479770054
1000,2011-03-23,Ce,0.620500958481182
1001,2011-03-24,Ce,1.11002163020914
1002,2011-03-25,Ce,0.654210143737078
1003,2011-03-26,Ce,0.350867095652238
1004,2011-03-27,Ce,0.201280821931336
1005,2011-03-28,Ce,1.30741712114248
1006,2011-03-29,Ce,0.692577412659
1007,2011-03-30,Ce,0.933881924053542
1008,2011-03-31,Ce,1.03410117324736
1009,2011-04-01,Ce,0.625648221588152
1010,2011-04-02,Ce,0.461613440059864
1011,2011-04-03,Ce,0.714949411291129
1012,2011-04-04,Ce,0.628650772048557
1013,2011-04-05,Ce,0.525876387494802
1014,2011-04-06,Ce,0.518920795955511
1015,2011-04-07,Ce,0.839717932240627
1016,2011-04-08,Ce,0.958177303814517
1017,2011-04-09,Ce,1.86838225579986
1018,2011-04-10,Ce,1.87857421767909
1019,2011-04-11,Ce,1.04208256447253
1020,2011-04-12,Ce,1.18965470666181
1021,2011-04-13,Ce,0.971832339899938
1022,2011-04-14,Ce,0.616146152070587
1023,2011-04-15,Ce,0.904689459430205
1024,2011-04-16,Ce,0.972854952422451
1025,2011-04-17,Ce,0.944968624597794
1026,2011-04-18,Ce,0.905906451937856
1027,2011-04-19,Ce,0.40233597269777
1028,2011-04-20,Ce,0.610350584591812
1029,2011-04-21,Ce,1.39137697163878
1030,2011-04-22,Ce,0.575124912505776
1031,2011-04-23,Ce,0.562795135796138
1032,2011-04-24,Ce,0.548719428495986
1033,2011-04-25,Ce,0.7750700122353
1034,2011-04-26,Ce,1.0047306460397
1035,2011-04-27,Ce,1.22242857997284
1036,2011-03-22,Pr,0.166593320310949
1037,2011-03-23,Pr,0.0746493114311772
1038,2011-03-24,Pr,0.110990458119089
1039,2011-03-25,Pr,0.0605689498200565
1040,2011-03-26,Pr,0.0330962059596839
1041,2011-03-27,Pr,0.0129587676149933
1042,2011-03-28,Pr,0.136558970035331
1043,2011-03-29,Pr,0.0590097831018182
1044,2011-03-30,Pr,0.0713485528109407
1045,2011-03-31,Pr,0.0995976249046247
1046,2011-04-01,Pr,0.0531676644170812
1047,2011-04-02,Pr,0.0418999923513979
1048,2011-04-03,Pr,0.0672689029053528
1049,2011-04-04,Pr,0.0563419959113294
1050,2011-04-05,Pr,0.0582460256876488
1051,2011-04-06,Pr,0.0563500516802815
1052,2011-04-07,Pr,0.0527275919004399
1053,2011-04-08,Pr,0.108033862554367
1054,2011-04-09,Pr,0.216556311930925
1055,2011-04-10,Pr,0.194423843818432
1056,2011-04-11,Pr,0.118943005302077
1057,2011-04-12,Pr,0.0921457854717632
1058,2011-04-13,Pr,0.0817972146905394
1059,2011-04-14,Pr,0.0505373581963311
1060,2011-04-15,Pr,0.0695251341576569
1061,2011-04-16,Pr,0.0837421066913746
1062,2011-04-17,Pr,0.0798917479628135
1063,2011-04-18,Pr,0.0938705229383888
1064,2011-04-19,Pr,0.0147591334457643
1065,2011-04-20,Pr,0.0551630068270691
1066,2011-04-21,Pr,0.147318154617359
1067,2011-04-22,Pr,0.0475125045276732
1068,2011-04-23,Pr,0.0510724042531049
1069,2011-04-24,Pr,0.031641443987667
1070,2011-04-25,Pr,0.0598594582199077
1071,2011-04-26,Pr,0.095994019155181
1072,2011-04-27,Pr,0.115665274490757
1073,2011-03-22,Nd,0.559863530754416
1074,2011-03-23,Nd,0.236174026415881
1075,2011-03-24,Nd,0.333443626437569
1076,2011-03-25,Nd,0.185411691199507
1077,2011-03-26,Nd,0.0964388382874153
1078,2011-03-27,Nd,0.0200158191772071
1079,2011-03-28,Nd,0.430358682653911
1080,2011-03-29,Nd,0.170243899520658
1081,2011-03-30,Nd,0.209929515461432
1082,2011-03-31,Nd,0.267279150460427
1083,2011-04-01,Nd,0.12022284409691
1084,2011-04-02,Nd,0.0846366862656817
1085,2011-04-03,Nd,0.197147555624252
1086,2011-04-04,Nd,0.147934482879283
1087,2011-04-05,Nd,0.131212216829208
1088,2011-04-06,Nd,0.200316797219994
1089,2011-04-07,Nd,0.187748067683826
1090,2011-04-08,Nd,0.365201798975806
1091,2011-04-09,Nd,0.714408672712263
1092,2011-04-10,Nd,0.640341207858608
1093,2011-04-11,Nd,0.408346728526738
1094,2011-04-12,Nd,0.362271422890005
1095,2011-04-13,Nd,0.319218638730109
1096,2011-04-14,Nd,0.212828961415848
1097,2011-04-15,Nd,0.269989756615504
1098,2011-04-16,Nd,0.321497047671533
1099,2011-04-17,Nd,0.298347264037786
1100,2011-04-18,Nd,0.371625433367031
1101,2011-04-19,Nd,0.0797605656365258
1102,2011-04-20,Nd,0.220761970438587
1103,2011-04-21,Nd,0.547241589096555
1104,2011-04-22,Nd,0.179654868056263
1105,2011-04-23,Nd,0.191385591039246
1106,2011-04-24,Nd,0.117973246841295
1107,2011-04-25,Nd,0.220749909811922
1108,2011-04-26,Nd,0.353506264818568
1109,2011-04-27,Nd,0.402470059147706
1110,2011-03-22,Sm,0.126373908404429
1111,2011-03-23,Sm,0.0596769567254685
1112,2011-03-24,Sm,0.0349805355385167
1113,2011-03-25,Sm,0.00467084871537406
1114,2011-03-26,Sm,0.0
1115,2011-03-27,Sm,0.0
1116,2011-03-28,Sm,0.0458879220041595
1117,2011-03-29,Sm,0.0071947267198095
1118,2011-03-30,Sm,0.0186360959427966
1119,2011-03-31,Sm,0.0290348562662162
1120,2011-04-01,Sm,0.0
1121,2011-04-02,Sm,0.0
1122,2011-04-03,Sm,0.0114466613595232
1123,2011-04-04,Sm,0.0
1124,2011-04-05,Sm,0.0
1125,2011-04-06,Sm,0.0542468410998719
1126,2011-04-07,Sm,0.0485467824263684
1127,2011-04-08,Sm,0.081531429161112
1128,2011-04-09,Sm,0.147409942134237
1129,2011-04-10,Sm,0.134862393565876
1130,2011-04-11,Sm,0.0948526276263167
1131,2011-04-12,Sm,0.0760358088502952
1132,2011-04-13,Sm,0.0690731682741658
1133,2011-04-14,Sm,0.0482608171444579
1134,2011-04-15,Sm,0.0580470148060267
1135,2011-04-16,Sm,0.0668533503301624
1136,2011-04-17,Sm,0.0648395691483378
1137,2011-04-18,Sm,0.0842491402842599
1138,2011-04-19,Sm,0.0176234615524064
1139,2011-04-20,Sm,0.050549951967141
1140,2011-04-21,Sm,0.129308835304464
1141,2011-04-22,Sm,0.038717097815361
1142,2011-04-23,Sm,0.0399377813947994
1143,2011-04-24,Sm,0.0260012888981617
1144,2011-04-25,Sm,0.0455428938137349
1145,2011-04-26,Sm,0.0862302187221808
1146,2011-04-27,Sm,0.0828875954529017
1147,2011-03-22,Eu,0.0383399821342115
1148,2011-03-23,Eu,0.0279801593755082
1149,2011-03-24,Eu,0.00984269932364044
1150,2011-03-25,Eu,0.00346048309112085
1151,2011-03-26,Eu,0.00150744387311715
1152,2011-03-27,Eu,0.0
1153,2011-03-28,Eu,0.012175954979009
1154,2011-03-29,Eu,0.0048148677801479
1155,2011-03-30,Eu,0.00667826067351101
1156,2011-03-31,Eu,0.0103775426646256
1157,2011-04-01,Eu,0.00486701102550188
1158,2011-04-02,Eu,0.00235580042586783
1159,2011-04-03,Eu,0.00678184539712778
1160,2011-04-04,Eu,0.00567843070588422
