,date,compound,concentration
1161,2011-04-05,Eu,0.00697700970126219
1162,2011-04-06,Eu,0.0272454038018658
1163,2011-04-07,Eu,0.026478229336884
1164,2011-04-08,Eu,0.0355101532333809
1165,2011-04-09,Eu,0.0433540311374976
1166,2011-04-10,Eu,0.041800184055775
1167,2011-04-11,Eu,0.0337586181009578
1168,2011-04-12,Eu,0.0269698687510971
1169,2011-04-13,Eu,0.0269055559529655
1170,2011-04-14,Eu,0.0218974424582175
1171,2011-04-15,Eu,0.0228995521653637
1172,2011-04-16,Eu,0.0246636889122438
1173,2011-04-17,Eu,0.0240544238574072
1174,2011-04-18,Eu,0.027533135469182
1175,2011-04-19,Eu,0.0
1176,2011-04-20,Eu,0.0225236765420107
1177,2011-04-21,Eu,0.0221652556297712
1178,2011-04-22,Eu,0.00548392526745088
1179,2011-04-23,Eu,0.00552125368708055
1180,2011-04-24,Eu,0.00231913531334745
1181,2011-04-25,Eu,0.00560319666339686
1182,2011-04-26,Eu,0.012516239295027
1183,2011-04-27,Eu,0.0125409020812312
1184,2011-03-22,Gd,0.132538357379264
1185,2011-03-23,Gd,0.0739346777910439
1186,2011-03-24,Gd,0.0149792871808993
1187,2011-03-25,Gd,0.0
1188,2011-03-26,Gd,0.0
1189,2011-03-27,Gd,0.0
1190,2011-03-28,Gd,0.0401646107857859
1191,2011-03-29,Gd,0.0
1192,2011-03-30,Gd,0.0114674609722939
1193,2011-03-31,Gd,0.00674799174735168
1194,2011-04-01,Gd,0.0
1195,2011-04-02,Gd,0.0
1196,2011-04-03,Gd,0.0
1197,2011-04-04,Gd,0.0
1198,2011-04-05,Gd,0.0
1199,2011-04-06,Gd,0.0587609730170631
1200,2011-04-07,Gd,0.0529653150436316
1201,2011-04-08,Gd,0.0881597632645816
1202,2011-04-09,Gd,0.152826514321391
1203,2011-04-10,Gd,0.139984442908668
1204,2011-04-11,Gd,0.0977715920579842
1205,2011-04-12,Gd,0.081784867842457
1206,2011-04-13,Gd,0.0772861408435722
1207,2011-04-14,Gd,0.053460876395783
1208,2011-04-15,Gd,0.0645685433249389
1209,2011-04-16,Gd,0.0708717553964785
1210,2011-04-17,Gd,0.0698781521619491
1211,2011-04-18,Gd,0.092381311675661
1212,2011-04-19,Gd,0.0220090960805104
1213,2011-04-20,Gd,0.062351342542189
1214,2011-04-21,Gd,0.133891558812334
1215,2011-04-22,Gd,0.0373324353203536
1216,2011-04-23,Gd,0.0402690478846988
1217,2011-04-24,Gd,0.0229423215114658
1218,2011-04-25,Gd,0.0368082873784564
1219,2011-04-26,Gd,0.0896484534877302
1220,2011-04-27,Gd,0.0730096032258809
1221,2011-03-22,Tb,0.0196167564555287
1222,2011-03-23,Tb,0.0143256382314458
1223,2011-03-24,Tb,0.0
1224,2011-03-25,Tb,0.0
1225,2011-03-26,Tb,0.0
1226,2011-03-27,Tb,0.0
1227,2011-03-28,Tb,0.0010153885146632
1228,2011-03-29,Tb,0.0
1229,2011-03-30,Tb,0.0
1230,2011-03-31,Tb,0.0072954139168184
1231,2011-04-01,Tb,0.0024362412237417
1232,2011-04-02,Tb,0.00120171095693336
1233,2011-04-03,Tb,0.00462557584797736
1234,2011-04-04,Tb,0.0
1235,2011-04-05,Tb,0.00634494764845974
1236,2011-04-06,Tb,0.0118013784363316
1237,2011-04-07,Tb,0.00935685276908746
1238,2011-04-08,Tb,0.0148561443864461
1239,2011-04-09,Tb,0.0245515949576413
1240,2011-04-10,Tb,0.0215684732629733
1241,2011-04-11,Tb,0.016019383284868
1242,2011-04-12,Tb,0.0
1243,2011-04-13,Tb,0.000827896071878221
1244,2011-04-14,Tb,0.0
1245,2011-04-15,Tb,0.0
1246,2011-04-16,Tb,0.0
1247,2011-04-17,Tb,0.0
1248,2011-04-18,Tb,0.00317712957320031
1249,2011-04-19,Tb,0.0
1250,2011-04-20,Tb,0.0
1251,2011-04-21,Tb,0.0190068732525629
1252,2011-04-22,Tb,0.00432961563236665
1253,2011-04-23,Tb,0.00525748034338371
1254,2011-04-24,Tb,0.000979900899191829
1255,2011-04-25,Tb,0.00281089719336798
1256,2011-04-26,Tb,0.0118685356714913
1257,2011-04-27,Tb,0.00911997893074096
1258,2011-03-22,Dy,0.10995928855488
1259,2011-03-23,Dy,0.0768105971050627
1260,2011-03-24,Dy,0.0
1261,2011-03-25,Dy,0.0
1262,2011-03-26,Dy,0.0
1263,2011-03-27,Dy,0.0
1264,2011-03-28,Dy,0.0
1265,2011-03-29,Dy,0.0
1266,2011-03-30,Dy,0.0
1267,2011-03-31,Dy,0.00502179737179605
1268,2011-04-01,Dy,0.0
1269,2011-04-02,Dy,0.0
1270,2011-04-03,Dy,0.0
1271,2011-04-04,Dy,0.0
1272,2011-04-05,Dy,0.0
1273,2011-04-06,Dy,0.070148966329497
1274,2011-04-07,Dy,0.0532086513789906
1275,2011-04-08,Dy,0.0826481030954548
1276,2011-04-09,Dy,0.130462712561214
1277,2011-04-10,Dy,0.115720007438974
1278,2011-04-11,Dy,0.0885368663005688
1279,2011-04-12,Dy,0.0311865345576854
1280,2011-04-13,Dy,0.0366833591011049
1281,2011-04-14,Dy,0.019863401937729
1282,2011-04-15,Dy,0.0232039544880624
1283,2011-04-16,Dy,0.026922418963733
1284,2011-04-17,Dy,0.0235587410307786
1285,2011-04-18,Dy,0.0466855154585811
1286,2011-04-19,Dy,0.0
1287,2011-04-20,Dy,0.0269771129702252
1288,2011-04-21,Dy,0.11530509888314
1289,2011-04-22,Dy,0.0310085493482109
1290,2011-04-23,Dy,0.0395025248180604
1291,2011-04-24,Dy,0.0179301917844518
1292,2011-04-25,Dy,0.0290319151560313
1293,2011-04-26,Dy,0.0818699792453067
1294,2011-04-27,Dy,0.0540451767661317
1295,2011-03-22,Ho,0.0186715782163778
1296,2011-03-23,Ho,0.0122815811940092
1297,2011-03-24,Ho,0.0
1298,2011-03-25,Ho,0.0
1299,2011-03-26,Ho,0.0
1300,2011-03-27,Ho,0.0
1301,2011-03-28,Ho,0.0
1302,2011-03-29,Ho,0.0
1303,2011-03-30,Ho,0.0
1304,2011-03-31,Ho,0.0
1305,2011-04-01,Ho,0.0
1306,2011-04-02,Ho,0.0
1307,2011-04-03,Ho,0.0
1308,2011-04-04,Ho,0.0
1309,2011-04-05,Ho,0.0
1310,2011-04-06,Ho,0.0114728641039238
1311,2011-04-07,Ho,0.00895098630603255
1312,2011-04-08,Ho,0.0132578363877203
1313,2011-04-09,Ho,0.0220948344073522
1314,2011-04-10,Ho,0.0201206509409552
1315,2011-04-11,Ho,0.0146611080081062
1316,2011-04-12,Ho,0.00625460195259682
1317,2011-04-13,Ho,0.00693546387201632
1318,2011-04-14,Ho,0.00306372370127184
1319,2011-04-15,Ho,0.00399404355117249
1320,2011-04-16,Ho,0.00516738807256377
1321,2011-04-17,Ho,0.00469531753619059
1322,2011-04-18,Ho,0.00885622628771601
1323,2011-04-19,Ho,0.0
1324,2011-04-20,Ho,0.00442627024775974
1325,2011-04-21,Ho,0.0195159968431277
1326,2011-04-22,Ho,0.00437924967400752
1327,2011-04-23,Ho,0.00386701675570666
1328,2011-04-24,Ho,0.00111624432705357
1329,2011-04-25,Ho,0.00377762441790705
1330,2011-04-26,Ho,0.0129866385746898
1331,2011-04-27,Ho,0.00858036705333002
1332,2011-03-22,Er,0.0496134475048301
1333,2011-03-23,Er,0.0342045753747612
1334,2011-03-24,Er,0.0
1335,2011-03-25,Er,0.0
1336,2011-03-26,Er,0.0
1337,2011-03-27,Er,0.0
1338,2011-03-28,Er,0.0
1339,2011-03-29,Er,0.0
1340,2011-03-30,Er,0.0
1341,2011-03-31,Er,0.00735511956408599
1342,2011-04-01,Er,0.0
1343,2011-04-02,Er,0.0
1344,2011-04-03,Er,0.00549241607941179
1345,2011-04-04,Er,0.0
1346,2011-04-05,Er,0.00217682365095748
1347,2011-04-06,Er,0.0276963270424309
1348,2011-04-07,Er,0.025785332737855
1349,2011-04-08,Er,0.0361538132085813
1350,2011-04-09,Er,0.0631863952904237
1351,2011-04-10,Er,0.0570792607170982
1352,2011-04-11,Er,0.0389505552800372
1353,2011-04-12,Er,0.0139989306585623
1354,2011-04-13,Er,0.0146692567500856
1355,2011-04-14,Er,0.00867028281152023
1356,2011-04-15,Er,0.0101456019530686
1357,2011-04-16,Er,0.0121738046864831
1358,2011-04-17,Er,0.0106902304177646
1359,2011-04-18,Er,0.0220138580999335
1360,2011-04-19,Er,0.0
1361,2011-04-20,Er,0.00970060929463526
1362,2011-04-21,Er,0.057702885533143
1363,2011-04-22,Er,0.0169493888864958
1364,2011-04-23,Er,0.0171783590639832
1365,2011-04-24,Er,0.00874853276275342
1366,2011-04-25,Er,0.0153224038601435
1367,2011-04-26,Er,0.0398946835233991
1368,2011-04-27,Er,0.0269765656527004
1369,2011-03-22,Tm,0.0208799902702748
1370,2011-03-23,Tm,0.0185932671979184
1371,2011-03-24,Tm,0.0
1372,2011-03-25,Tm,0.0
1373,2011-03-26,Tm,0.0
1374,2011-03-27,Tm,0.0
1375,2011-03-28,Tm,0.0
1376,2011-03-29,Tm,0.0
1377,2011-03-30,Tm,0.0
1378,2011-03-31,Tm,0.0
1379,2011-04-01,Tm,0.0
1380,2011-04-02,Tm,0.0
1381,2011-04-03,Tm,0.000822042504244689
1382,2011-04-04,Tm,0.0
1383,2011-04-05,Tm,0.00091383889010847
1384,2011-04-06,Tm,0.0179571979603206
1385,2011-04-07,Tm,0.0179169351846249
1386,2011-04-08,Tm,0.023030546665739
1387,2011-04-09,Tm,0.0228610542342687
1388,2011-04-10,Tm,0.0225922220170162
1389,2011-04-11,Tm,0.0198050559525619
1390,2011-04-12,Tm,0.0
1391,2011-04-13,Tm,0.0
1392,2011-04-14,Tm,0.0
1393,2011-04-15,Tm,0.0
1394,2011-04-16,Tm,0.0
1395,2011-04-17,Tm,0.0
1396,2011-04-18,Tm,0.0
1397,2011-04-19,Tm,0.0
1398,2011-04-20,Tm,0.0
1399,2011-04-21,Tm,0.00667204238947197
1400,2011-04-22,Tm,0.0
1401,2011-04-23,Tm,0.0
1402,2011-04-24,Tm,0.0
1403,2011-04-25,Tm,0.0
1404,2011-04-26,Tm,0.00322645659768692
1405,2011-04-27,Tm,0.00282730946406036
1406,2011-03-22,Yb,0.0485135509852616
1407,2011-03-23,Yb,0.0292377841053767
1408,2011-03-24,Yb,0.0
1409,2011-03-25,Yb,0.0
1410,2011-03-26,Yb,0.0
1411,2011-03-27,Yb,0.0
1412,2011-03-28,Yb,0.00237205842832053
1413,2011-03-29,Yb,0.0
1414,2011-03-30,Yb,0.0
1415,2011-03-31,Yb,0.00987743881418555
1416,2011-04-01,Yb,0.00117761940710344
1417,2011-04-02,Yb,0.0
1418,2011-04-03,Yb,0.00502995533180629
1419,2011-04-04,Yb,0.0
1420,2011-04-05,Yb,0.00153343144752731
1421,2011-04-06,Yb,0.0267389621897979
1422,2011-04-07,Yb,0.0247103529788792
1423,2011-04-08,Yb,0.0343486303192473
1424,2011-04-09,Yb,0.0608845177636342
1425,2011-04-10,Yb,0.055207327893333
1426,2011-04-11,Yb,0.037698194382734
1427,2011-04-12,Yb,0.0155396058155811
1428,2011-04-13,Yb,0.0161684819836242
1429,2011-04-14,Yb,0.00814376382549999
1430,2011-04-15,Yb,0.0125843017678843
1431,2011-04-16,Yb,0.0139280137533079
1432,2011-04-17,Yb,0.0124276562475622
1433,2011-04-18,Yb,0.0202672688321449
1434,2011-04-19,Yb,0.0
1435,2011-04-20,Yb,0.010248361676005
1436,2011-04-21,Yb,0.0522162078950873
1437,2011-04-22,Yb,0.0155609083882854
1438,2011-04-23,Yb,0.015038573120925
1439,2011-04-24,Yb,0.00704852612697877
1440,2011-04-25,Yb,0.012454708880717
1441,2011-04-26,Yb,0.0309028203698455
1442,2011-04-27,Yb,0.0233431548349379
1443,2011-03-22,Lu,0.0184499914026135
1444,2011-03-23,Lu,0.0
1445,2011-03-24,Lu,0.0
1446,2011-03-25,Lu,0.0
1447,2011-03-26,Lu,0.0
1448,2011-03-27,Lu,0.0
1449,2011-03-28,Lu,0.0
1450,2011-03-29,Lu,0.0
1451,2011-03-30,Lu,0.0
1452,2011-03-31,Lu,0.0183874058303308
1453,2011-04-01,Lu,0.0
1454,2011-04-02,Lu,0.0
1455,2011-04-03,Lu,0.0
1456,2011-04-04,Lu,0.0
1457,2011-04-05,Lu,0.0
1458,2011-04-06,Lu,0.0
1459,2011-04-07,Lu,0.0
1460,2011-04-08,Lu,0.0
1461,2011-04-09,Lu,0.0214037758767058
1462,2011-04-10,Lu,0.0197567609541519
1463,2011-04-11,Lu,0.0
1464,2011-04-12,Lu,0.0
1465,2011-04-13,Lu,0.0
1466,2011-04-14,Lu,0.0
1467,2011-04-15,Lu,0.0
1468,2011-04-16,Lu,0.0
1469,2011-04-17,Lu,0.0
1470,2011-04-18,Lu,0.0
1471,2011-04-19,Lu,0.0
1472,2011-04-20,Lu,0.0
1473,2011-04-21,Lu,0.0204431762991744
1474,2011-04-22,Lu,0.0
1475,2011-04-23,Lu,0.0
1476,2011-04-24,Lu,0.0
1477,2011-04-25,Lu,0.0
1478,2011-04-26,Lu,0.0
1479,2011-04-27,Lu,0.0171213340574967
1480,2011-03-22,Hf,0.485557635640165
1481,2011-03-23,Hf,0.630587395644937
1482,2011-03-24,Hf,0.473390893303643
1483,2011-03-25,Hf,0.474862006958804
1484,2011-03-26,Hf,0.482981988573547
1485,2011-03-27,Hf,0.482425621966635
1486,2011-03-28,Hf,0.572523674251875
1487,2011-03-29,Hf,0.48336376686527
1488,2011-03-30,Hf,0.560865239832582
1489,2011-03-31,Hf,0.546202495705128
1490,2011-04-01,Hf,0.47207698804453
1491,2011-04-02,Hf,0.454101482880327
1492,2011-04-03,Hf,0.553369082744498
1493,2011-04-04,Hf,0.424513177902877
1494,2011-04-05,Hf,0.510092664810273
1495,2011-04-06,Hf,0.464799925286006
1496,2011-04-07,Hf,0.445834571222919
1497,2011-04-08,Hf,0.56315656039699
1498,2011-04-09,Hf,0.505843375930059
1499,2011-04-10,Hf,0.556159742248213
1500,2011-04-11,Hf,0.472879574751638
1501,2011-04-12,Hf,0.379212852327545
1502,2011-04-13,Hf,0.384042753505133
1503,2011-04-14,Hf,0.372143907915199
1504,2011-04-15,Hf,0.34482163336366
1505,2011-04-16,Hf,0.365272779454901
1506,2011-04-17,Hf,0.345022627201821
1507,2011-04-18,Hf,0.352213987527645
1508,2011-04-19,Hf,0.317767921805076
1509,2011-04-20,Hf,0.396765069800859
1510,2011-04-21,Hf,0.63785441212044
1511,2011-04-22,Hf,0.559765085619523
1512,2011-04-23,Hf,0.566484208137924
1513,2011-04-24,Hf,0.559155690091548
1514,2011-04-25,Hf,0.553916071121096
1515,2011-04-26,Hf,0.606554541933155
1516,2011-04-27,Hf,0.554511990073156
1517,2011-03-22,Ta,0.0
1518,2011-03-23,Ta,0.0491112178990561
1519,2011-03-24,Ta,0.0223453537457089
1520,2011-03-25,Ta,0.0482584136893654
1521,2011-03-26,Ta,0.00615669889792501
1522,2011-03-27,Ta,0.0
1523,2011-03-28,Ta,0.0368920221904545
1524,2011-03-29,Ta,0.0
1525,2011-03-30,Ta,0.0170838641614007
1526,2011-03-31,Ta,0.0
1527,2011-04-01,Ta,0.0
1528,2011-04-02,Ta,0.0
1529,2011-04-03,Ta,0.052652107645558
1530,2011-04-04,Ta,0.0
1531,2011-04-05,Ta,0.0302844587780516
1532,2011-04-06,Ta,0.0
1533,2011-04-07,Ta,0.0
1534,2011-04-08,Ta,0.0
1535,2011-04-09,Ta,0.0254682415804936
1536,2011-04-10,Ta,0.0932450132136973
1537,2011-04-11,Ta,0.0
1538,2011-04-12,Ta,0.0
1539,2011-04-13,Ta,0.0
1540,2011-04-14,Ta,0.0
1541,2011-04-15,Ta,0.0
1542,2011-04-16,Ta,0.0
1543,2011-04-17,Ta,0.0
1544,2011-04-18,Ta,0.0
1545,2011-04-19,Ta,0.0
1546,2011-04-20,Ta,0.0
1547,2011-04-21,Ta,0.0406502575565227
1548,2011-04-22,Ta,0.0
1549,2011-04-23,Ta,0.100984764598776
1550,2011-04-24,Ta,0.0
1551,2011-04-25,Ta,0.0
1552,2011-04-26,Ta,0.0
1553,2011-04-27,Ta,0.0
1554,2011-03-22,W,0.658441110500323
1555,2011-03-23,W,0.858907741224167
1556,2011-03-24,W,1.07725785981137
1557,2011-03-25,W,0.433970702453735
1558,2011-03-26,W,0.998545130105991
1559,2011-03-27,W,0.562940405149539
1560,2011-03-28,W,0.826242147196036
1561,2011-03-29,W,1.30088647745913
1562,2011-03-30,W,0.643038271466209
1563,2011-03-31,W,0.914015906067635
1564,2011-04-01,W,0.695896084697963
1565,2011-04-02,W,0.49596210104053
1566,2011-04-03,W,0.874174596167951
1567,2011-04-04,W,0.602772464877565
1568,2011-04-05,W,0.761643550801358
1569,2011-04-06,W,0.159923610755501
1570,2011-04-07,W,0.0781677638090474
1571,2011-04-08,W,0.397009605555554
1572,2011-04-09,W,0.786673568176507
1573,2011-04-10,W,0.950621991075016
1574,2011-04-11,W,1.26845925289873
1575,2011-04-12,W,1.19141745288765
1576,2011-04-13,W,0.746119802045046
1577,2011-04-14,W,0.686091126889689
1578,2011-04-15,W,1.34919277983033
1579,2011-04-16,W,1.67982051197176
1580,2011-04-17,W,0.964015968784036
1581,2011-04-18,W,0.290326077282908
1582,2011-04-19,W,0.562968042655146
1583,2011-04-20,W,2.0556724176173
1584,2011-04-21,W,1.03719136346504
1585,2011-04-22,W,0.519770229398843
1586,2011-04-23,W,0.689657366379076
1587,2011-04-24,W,0.439081925237258
1588,2011-04-25,W,0.602198669981624
1589,2011-04-26,W,0.337478917054058
1590,2011-04-27,W,0.649588784344999
1591,2011-03-22,Tl,0.135629936798725
1592,2011-03-23,Tl,0.067062123922589
1593,2011-03-24,Tl,0.12760943814496
1594,2011-03-25,Tl,0.0565774678475986
1595,2011-03-26,Tl,0.0675441610412709
1596,2011-03-27,Tl,0.0625996096926329
1597,2011-03-28,Tl,0.282510382640615
1598,2011-03-29,Tl,0.389278467197542
1599,2011-03-30,Tl,0.20287957954737
1600,2011-03-31,Tl,0.347277408637874
1601,2011-04-01,Tl,0.331951787608535
1602,2011-04-02,Tl,0.214534271351422
1603,2011-04-03,Tl,0.193485509838998
1604,2011-04-04,Tl,0.118946841124492
1605,2011-04-05,Tl,0.0763632530260437
1606,2011-04-06,Tl,0.0265377309758433
1607,2011-04-07,Tl,0.0490729850376917
1608,2011-04-08,Tl,0.0819115994712492
1609,2011-04-09,Tl,0.176239601367769
1610,2011-04-10,Tl,0.367420873855685
1611,2011-04-11,Tl,0.165642286148699
1612,2011-04-12,Tl,0.100052555052147
1613,2011-04-13,Tl,0.348959643483932
1614,2011-04-14,Tl,0.129194910503483
1615,2011-04-15,Tl,0.329282888448986
1616,2011-04-16,Tl,0.340864828812806
1617,2011-04-17,Tl,0.335672677074309
1618,2011-04-18,Tl,0.0645165880630997
1619,2011-04-19,Tl,0.0240040442316304
1620,2011-04-20,Tl,0.045680548810102
1621,2011-04-21,Tl,0.1339661243322
1622,2011-04-22,Tl,0.0678077368878586
1623,2011-04-23,Tl,0.0735411607576494
1624,2011-04-24,Tl,0.184815488785442
1625,2011-04-25,Tl,0.246923985086993
1626,2011-04-26,Tl,0.0723860060761058
1627,2011-04-27,Tl,0.178076024060823
1628,2011-03-22,Pb,27.6503322456331
1629,2011-03-23,Pb,14.4452177093398
1630,2011-03-24,Pb,24.371209356738
1631,2011-03-25,Pb,9.99687770328849
1632,2011-03-26,Pb,18.6849380805157
1633,2011-03-27,Pb,13.2788743566338
1634,2011-03-28,Pb,45.3444249386844
1635,2011-03-29,Pb,62.4990589375663
1636,2011-03-30,Pb,32.8336928697351
1637,2011-03-31,Pb,49.9804089845194
1638,2011-04-01,Pb,42.634211550615
1639,2011-04-02,Pb,28.8060699521022
1640,2011-04-03,Pb,18.6298884978334
1641,2011-04-04,Pb,6.83569990547352
1642,2011-04-05,Pb,9.36254654220957
1643,2011-04-06,Pb,3.8378804013425
1644,2011-04-07,Pb,3.06642181835566
1645,2011-04-08,Pb,13.7591897254462
1646,2011-04-09,Pb,28.8691989790592
1647,2011-04-10,Pb,44.713309952617
1648,2011-04-11,Pb,24.5293479458509
1649,2011-04-12,Pb,16.8680568251211
1650,2011-04-13,Pb,50.7150884992697
1651,2011-04-14,Pb,22.397055155852
1652,2011-04-15,Pb,57.3885566732459
1653,2011-04-16,Pb,44.3578240717504
1654,2011-04-17,Pb,40.4713073028584
1655,2011-04-18,Pb,7.82704860142159
1656,2011-04-19,Pb,4.43736088136298
1657,2011-04-20,Pb,6.85741185128307
1658,2011-04-21,Pb,14.4644937073513
1659,2011-04-22,Pb,16.0652666114209
1660,2011-04-23,Pb,13.6142023037573
1661,2011-04-24,Pb,28.9583886129093
1662,2011-04-25,Pb,27.2263141227442
1663,2011-04-26,Pb,7.66034371562823
1664,2011-04-27,Pb,28.0343506556674
1665,2011-03-22,Bi,0.508952627766959
1666,2011-03-23,Bi,0.252082661257157
1667,2011-03-24,Bi,0.641824996858058
1668,2011-03-25,Bi,0.182095878272726
1669,2011-03-26,Bi,0.333629659675303
1670,2011-03-27,Bi,0.259780359023005
1671,2011-03-28,Bi,0.957835859130612
1672,2011-03-29,Bi,1.3822262997157
1673,2011-03-30,Bi,0.771007202915168
1674,2011-03-31,Bi,1.15306244443405
1675,2011-04-01,Bi,0.886286043137229
1676,2011-04-02,Bi,0.536655061598347
1677,2011-04-03,Bi,0.383560792695676
1678,2011-04-04,Bi,0.238427475103693
1679,2011-04-05,Bi,0.542997595427828
1680,2011-04-06,Bi,0.072831378947303
1681,2011-04-07,Bi,0.0841696145897922
1682,2011-04-08,Bi,0.732163206520146
1683,2011-04-09,Bi,0.547379542054009
1684,2011-04-10,Bi,0.949881358148818
1685,2011-04-11,Bi,0.456737452683252
1686,2011-04-12,Bi,0.420167829412447
1687,2011-04-13,Bi,0.829300507504929
1688,2011-04-14,Bi,0.421563597968495
1689,2011-04-15,Bi,1.65093319261835
1690,2011-04-16,Bi,0.98720543714008
1691,2011-04-17,Bi,0.972232760727456
1692,2011-04-18,Bi,0.228537003812418
1693,2011-04-19,Bi,0.185373900876861
1694,2011-04-20,Bi,0.317821939171387
1695,2011-04-21,Bi,0.406602112676056
1696,2011-04-22,Bi,0.256539271225732
1697,2011-04-23,Bi,0.372409543467703
1698,2011-04-24,Bi,0.741153618281845
1699,2011-04-25,Bi,0.714940762220381
1700,2011-04-26,Bi,0.238490022485024
1701,2011-04-27,Bi,0.645375244927622
1702,2011-03-22,Th,0.172340707093696
1703,2011-03-23,Th,0.0855189372063571
1704,2011-03-24,Th,0.0
1705,2011-03-25,Th,0.0
1706,2011-03-26,Th,0.0
1707,2011-03-27,Th,0.0
1708,2011-03-28,Th,0.0881968147786776
1709,2011-03-29,Th,0.0
1710,2011-03-30,Th,0.0
1711,2011-03-31,Th,0.1642963428411
1712,2011-04-01,Th,0.138336801844941
1713,2011-04-02,Th,0.109608968905378
1714,2011-04-03,Th,0.141242518279063
1715,2011-04-04,Th,0.0497488763301007
1716,2011-04-05,Th,0.131216964099024
1717,2011-04-06,Th,0.0122531529893515
1718,2011-04-07,Th,0.0
1719,2011-04-08,Th,0.0446362563611568
1720,2011-04-09,Th,0.234924459006065
1721,2011-04-10,Th,0.215836419630576
1722,2011-04-11,Th,0.078179643204007
1723,2011-04-12,Th,0.0
1724,2011-04-13,Th,0.0
1725,2011-04-14,Th,0.0
1726,2011-04-15,Th,0.0
1727,2011-04-16,Th,0.0
1728,2011-04-17,Th,0.0
1729,2011-04-18,Th,0.0
1730,2011-04-19,Th,0.0
1731,2011-04-20,Th,0.0
1732,2011-04-21,Th,0.288532938075799
1733,2011-04-22,Th,0.112374015610438
1734,2011-04-23,Th,0.113951830742142
1735,2011-04-24,Th,0.0839213647603771
1736,2011-04-25,Th,0.103905834684661
1737,2011-04-26,Th,0.167372888312009
1738,2011-04-27,Th,0.187365372290965
1739,2011-03-22,U,0.170518285168838
1740,2011-03-23,U,0.152105276507612
1741,2011-03-24,U,0.0
1742,2011-03-25,U,0.0
1743,2011-03-26,U,0.0
1744,2011-03-27,U,0.0
1745,2011-03-28,U,0.0
1746,2011-03-29,U,0.0
1747,2011-03-30,U,0.0
1748,2011-03-31,U,0.0
1749,2011-04-01,U,0.0
1750,2011-04-02,U,0.0
1751,2011-04-03,U,0.0
1752,2011-04-04,U,0.0
1753,2011-04-05,U,0.0
1754,2011-04-06,U,0.123669943008706
1755,2011-04-07,U,0.0948326720258825
1756,2011-04-08,U,0.153008364515407
1757,2011-04-09,U,0.20649646095521
1758,2011-04-10,U,0.182533533055528
1759,2011-04-11,U,0.152829669416641
1760,2011-04-12,U,0.0218596067840741
1761,2011-04-13,U,0.0634379808339512
1762,2011-04-14,U,0.043818684882496
1763,2011-04-15,U,0.0399972316947626
1764,2011-04-16,U,0.0375776112303545
1765,2011-04-17,U,0.0466886407507728
1766,2011-04-18,U,0.0464018290880446
1767,2011-04-19,U,0.0
1768,2011-04-20,U,0.0390082426827724
1769,2011-04-21,U,0.190437543715227
1770,2011-04-22,U,0.0893667283082851
1771,2011-04-23,U,0.0891262275423278
1772,2011-04-24,U,0.0599558741128051
1773,2011-04-25,U,0.0578559364244235
1774,2011-04-26,U,0.119505540074325
1775,2011-04-27,U,0.101649382962498
